,Date,Paris,Paris_weather,Paris_min,Paris_max,Paris_avg,Versailles,Versailles_weather,Versailles_min,Versailles_max,Versailles_avg,Melun,Melun_weather,Melun_min,Melun_max,Fontainebleau,Fontainebleau_weather,Fontainebleau_min,Fontainebleau_max,Fontainebleau_avg,Cergy,Cergy_weather,Cergy_min,Cergy_max,Cergy_avg
334,01/12/2018,7°C/11°C,2,7,11,9.0,7°C/11°C,2,7,11,9.0,7°C/10°C,2,7,10,7°C/10°C,2,7,10,8.5,8°C/11°C,2,8,11,9.5
335,02/12/2018,14°C/15°C,2,14,15,14.5,14°C/15°C,2,14,15,14.5,11°C/14°C,2,11,14,11°C/14°C,2,11,14,12.5,14°C/15°C,2,14,15,14.5
336,03/12/2018,12°C/14°C,1,12,14,13.0,11°C/14°C,1,11,14,12.5,11°C/14°C,1,11,14,11°C/14°C,1,11,14,12.5,13°C/14°C,1,13,14,13.5
337,04/12/2018,8°C/11°C,3,8,11,9.5,9°C/11°C,3,9,11,10.0,10°C/11°C,3,10,11,8°C/11°C,3,8,11,9.5,9°C/11°C,3,9,11,10.0
338,05/12/2018,9°C/11°C,2,9,11,10.0,9°C/11°C,2,9,11,10.0,9°C/11°C,2,9,11,9°C/11°C,2,9,11,10.0,9°C/11°C,2,9,11,10.0
339,06/12/2018,11°C/13°C,2,11,13,12.0,12°C/13°C,2,12,13,12.5,11°C/13°C,2,11,13,11°C/13°C,2,11,13,12.0,11°C/13°C,2,11,13,12.0
340,07/12/2018,9°C/12°C,2,9,12,10.5,8°C/12°C,2,8,12,10.0,11°C/12°C,2,11,12,9°C/12°C,2,9,12,10.5,10°C/12°C,2,10,12,11.0
341,08/12/2018,9°C/12°C,2,9,12,10.5,8°C/12°C,2,8,12,10.0,8°C/13°C,2,8,13,8°C/13°C,2,8,13,10.5,9°C/12°C,2,9,12,10.5
342,09/12/2018,9°C/11°C,1,9,11,10.0,8°C/11°C,2,8,11,9.5,10°C/11°C,1,10,11,8°C/11°C,1,8,11,9.5,10°C/11°C,2,10,11,10.5
343,10/12/2018,7°C/10°C,2,7,10,8.5,6°C/10°C,3,6,10,8.0,7°C/10°C,3,7,10,6°C/10°C,3,6,10,8.0,7°C/10°C,3,7,10,8.5
344,11/12/2018,6°C/8°C,3,6,8,7.0,5°C/8°C,3,5,8,6.5,5°C/7°C,3,5,7,5°C/7°C,3,5,7,6.0,6°C/8°C,3,6,8,7.0
345,12/12/2018,1°C/5°C,3,1,5,3.0,1°C/4°C,3,1,4,2.5,1°C/4°C,3,1,4,1°C/4°C,3,1,4,2.5,2°C/5°C,3,2,5,3.5
346,13/12/2018,0°C/3°C,3,0,3,1.5,0°C/3°C,3,0,3,1.5,1°C/3°C,3,1,3,0°C/3°C,3,0,3,1.5,1°C/3°C,3,1,3,2.0
347,14/12/2018,-1°C/2°C,3,-1,2,0.5,-1°C/1°C,3,-1,1,0.0,-1°C/2°C,3,-1,2,-1°C/2°C,3,-1,2,0.5,-1°C/2°C,3,-1,2,0.5
348,15/12/2018,-1°C/2°C,2,-1,2,0.5,-1°C/2°C,2,-1,2,0.5,-1°C/2°C,2,-1,2,-1°C/2°C,2,-1,2,0.5,-1°C/2°C,2,-1,2,0.5
349,16/12/2018,2°C/5°C,3,2,5,3.5,2°C/5°C,3,2,5,3.5,2°C/5°C,3,2,5,2°C/5°C,3,2,5,3.5,2°C/5°C,3,2,5,3.5
350,17/12/2018,4°C/7°C,3,4,7,5.5,4°C/7°C,3,4,7,5.5,4°C/7°C,3,4,7,4°C/7°C,3,4,7,5.5,4°C/7°C,3,4,7,5.5
351,18/12/2018,5°C/8°C,3,5,8,6.5,5°C/8°C,3,5,8,6.5,4°C/8°C,3,4,8,4°C/8°C,3,4,8,6.0,5°C/8°C,3,5,8,6.5
352,19/12/2018,8°C/9°C,2,8,9,8.5,7°C/9°C,2,7,9,8.0,8°C/10°C,2,8,10,8°C/10°C,2,8,10,9.0,8°C/9°C,2,8,9,8.5
353,20/12/2018,7°C/9°C,3,7,9,8.0,6°C/9°C,3,6,9,7.5,7°C/9°C,2,7,9,7°C/9°C,2,7,9,8.0,6°C/9°C,3,6,9,7.5
354,21/12/2018,12°C/15°C,1,12,15,13.5,12°C/14°C,2,12,14,13.0,13°C/14°C,1,13,14,13°C/14°C,1,13,14,13.5,9°C/14°C,1,9,14,11.5
355,22/12/2018,10°C/12°C,2,10,12,11.0,9°C/12°C,2,9,12,10.5,10°C/12°C,2,10,12,10°C/12°C,2,10,12,11.0,10°C/12°C,2,10,12,11.0
356,23/12/2018,10°C/13°C,2,10,13,11.5,12°C/13°C,1,12,13,12.5,10°C/13°C,2,10,13,10°C/13°C,2,10,13,11.5,11°C/13°C,2,11,13,12.0
357,24/12/2018,7°C/13°C,2,7,13,10.0,6°C/13°C,2,6,13,9.5,8°C/13°C,2,8,13,6°C/13°C,2,6,13,9.5,8°C/13°C,2,8,13,10.5
358,25/12/2018,2°C/8°C,3,2,8,5.0,2°C/5°C,3,2,5,3.5,2°C/5°C,3,2,5,2°C/5°C,3,2,5,3.5,3°C/6°C,3,3,6,4.5
359,26/12/2018,1°C/4°C,3,1,4,2.5,2°C/4°C,3,2,4,3.0,1°C/4°C,3,1,4,1°C/4°C,3,1,4,2.5,2°C/5°C,3,2,5,3.5
360,27/12/2018,1°C/3°C,2,1,3,2.0,0°C/3°C,3,0,3,1.5,1°C/2°C,2,1,2,0°C/2°C,2,0,2,1.0,2°C/3°C,3,2,3,2.5
361,28/12/2018,0°C/3°C,3,0,3,1.5,0°C/3°C,3,0,3,1.5,-1°C/2°C,3,-1,2,-1°C/2°C,3,-1,2,0.5,0°C/4°C,3,0,4,2.0
362,29/12/2018,2°C/5°C,2,2,5,3.5,2°C/6°C,2,2,6,4.0,1°C/4°C,2,1,4,1°C/4°C,2,1,4,2.5,3°C/7°C,2,3,7,5.0
363,30/12/2018,5°C/7°C,2,5,7,6.0,5°C/8°C,3,5,8,6.5,4°C/7°C,2,4,7,4°C/7°C,2,4,7,5.5,6°C/9°C,3,6,9,7.5
364,31/12/2018,7°C/9°C,2,7,9,8.0,7°C/9°C,2,7,9,8.0,7°C/8°C,2,7,8,7°C/8°C,2,7,8,7.5,8°C/9°C,2,8,9,8.5
